loan_id,month_end,days_past_due,pd_estimate,lgd_estimate,prev_dpd
LOAN000654,2023-07-31,60,0.1636,0.4192,0.0
LOAN000313,2023-07-31,0,0.013,0.3427,60.0
LOAN000002,2023-07-31,0,0.2192,0.2005,30.0
LOAN000989,2023-07-31,60,0.0506,0.8049,0.0
LOAN000837,2023-07-31,30,0.1372,0.726,0.0
LOAN000639,2023-07-31,0,0.2912,0.2251,0.0
LOAN000839,2023-07-31,60,0.1298,0.3069,30.0
LOAN000510,2023-07-31,0,0.2191,0.5278,30.0
LOAN000893,2023-07-31,60,0.1077,0.5754,0.0
LOAN000381,2023-07-31,0,0.1448,0.6642,0.0
LOAN000428,2023-07-31,0,0.2029,0.8616,30.0
LOAN000234,2023-07-31,0,0.0863,0.6533,0.0
LOAN000071,2023-07-31,0,0.2244,0.2045,90.0
LOAN000610,2023-07-31,0,0.2121,0.4454,60.0
LOAN000748,2023-07-31,0,0.0789,0.7611,60.0
LOAN000064,2023-07-31,60,0.0792,0.3202,90.0
LOAN000304,2023-07-31,60,0.2096,0.4491,0.0
LOAN000555,2023-07-31,30,0.2263,0.6668,0.0
LOAN000348,2023-07-31,0,0.1868,0.5941,30.0
LOAN000661,2023-07-31,0,0.0848,0.6207,
LOAN000782,2023-07-31,30,0.1302,0.2545,60.0
LOAN000933,2023-07-31,60,0.257,0.2655,0.0
LOAN000785,2023-07-31,60,0.1858,0.6759,0.0
LOAN000450,2023-07-31,0,0.287,0.5978,0.0
LOAN000367,2023-07-31,0,0.1568,0.4489,
LOAN000866,2023-07-31,0,0.2184,0.6222,0.0
LOAN000275,2023-07-31,0,0.038,0.4413,0.0
LOAN000611,2023-07-31,0,0.2458,0.2937,0.0
LOAN000225,2023-07-31,0,0.0467,0.2465,0.0
LOAN000350,2023-07-31,30,0.1486,0.6591,60.0
LOAN000793,2023-07-31,0,0.2818,0.4043,0.0
LOAN000913,2023-07-31,0,0.0741,0.4743,60.0
LOAN000631,2023-07-31,0,0.1491,0.7514,0.0
LOAN000810,2023-07-31,0,0.1388,0.5166,0.0
LOAN000555,2023-07-31,30,0.1013,0.3014,30.0
LOAN000188,2023-07-31,0,0.2747,0.3021,0.0
LOAN000723,2023-07-31,30,0.2388,0.5465,0.0
LOAN000263,2023-07-31,0,0.0157,0.8165,0.0
LOAN000133,2023-07-31,0,0.1457,0.4602,0.0
LOAN000432,2023-07-31,0,0.2937,0.7517,60.0
LOAN000700,2023-07-31,0,0.0622,0.6541,0.0
LOAN000066,2023-07-31,60,0.0138,0.4653,30.0
LOAN000153,2023-07-31,0,0.162,0.4061,30.0
LOAN000885,2023-07-31,30,0.0533,0.2745,90.0
LOAN000185,2023-07-31,0,0.0822,0.3397,0.0
LOAN000010,2023-07-31,30,0.2935,0.2034,0.0
LOAN000194,2023-07-31,0,0.2364,0.6555,60.0
LOAN000972,2023-07-31,0,0.2813,0.387,0.0
LOAN000109,2023-07-31,0,0.1339,0.6583,0.0
LOAN000900,2023-07-31,0,0.0837,0.6325,0.0
LOAN000286,2023-07-31,30,0.1421,0.6678,0.0
LOAN000714,2023-07-31,0,0.0843,0.4258,0.0
LOAN000296,2023-07-31,90,0.0867,0.8216,60.0
LOAN000409,2023-07-31,0,0.2689,0.4731,60.0
LOAN000554,2023-07-31,60,0.166,0.4646,30.0
LOAN000326,2023-07-31,0,0.1499,0.4933,30.0
LOAN000683,2023-07-31,60,0.1367,0.8273,0.0
LOAN000951,2023-07-31,30,0.1923,0.5737,0.0
LOAN000835,2023-07-31,0,0.1428,0.703,30.0
LOAN000771,2023-07-31,0,0.223,0.6509,60.0
LOAN000569,2023-07-31,0,0.0572,0.4299,
LOAN000720,2023-07-31,90,0.1304,0.65,60.0
LOAN000465,2023-07-31,0,0.2289,0.2209,0.0
LOAN000571,2023-07-31,0,0.1011,0.38,0.0
LOAN000991,2023-07-31,0,0.0219,0.6282,0.0
LOAN000745,2023-07-31,0,0.2948,0.6649,0.0
LOAN000804,2023-07-31,30,0.22,0.4528,0.0
LOAN000824,2023-07-31,0,0.2306,0.4567,0.0
LOAN000770,2023-07-31,60,0.0138,0.4378,
LOAN000668,2023-07-31,0,0.0369,0.2512,0.0
LOAN000154,2023-07-31,30,0.182,0.3331,0.0
LOAN000574,2023-07-31,0,0.0237,0.4471,0.0
LOAN000956,2023-07-31,0,0.1805,0.4434,0.0
LOAN000707,2023-07-31,0,0.2216,0.8503,0.0
LOAN000130,2023-07-31,0,0.1213,0.833,30.0
LOAN000362,2023-07-31,0,0.1898,0.3176,0.0
LOAN000616,2023-07-31,0,0.099,0.3514,0.0
LOAN000842,2023-07-31,0,0.1007,0.437,
LOAN000100,2023-07-31,0,0.0227,0.3488,
LOAN000687,2023-07-31,60,0.1772,0.4471,0.0
LOAN000030,2023-07-31,30,0.0276,0.5629,60.0
LOAN000264,2023-07-31,0,0.2698,0.3968,30.0
LOAN000408,2023-07-31,0,0.0595,0.2638,0.0
LOAN000242,2023-07-31,0,0.0669,0.6083,30.0
LOAN000832,2023-07-31,0,0.2016,0.4543,60.0
LOAN000828,2023-07-31,0,0.1124,0.2356,0.0
LOAN000756,2023-07-31,30,0.1658,0.6911,0.0
LOAN000060,2023-07-31,30,0.0626,0.7377,0.0
LOAN000561,2023-07-31,30,0.2853,0.2458,0.0
LOAN000479,2023-07-31,0,0.0285,0.7052,30.0
LOAN000424,2023-07-31,30,0.0206,0.836,0.0
LOAN000133,2023-07-31,60,0.2448,0.317,0.0
LOAN000942,2023-07-31,30,0.2777,0.3158,
LOAN000843,2023-07-31,0,0.0917,0.6077,0.0
LOAN000214,2023-07-31,0,0.1139,0.3285,0.0
LOAN000277,2023-07-31,0,0.2687,0.2943,30.0
LOAN000823,2023-07-31,60,0.092,0.5765,0.0
LOAN000959,2023-07-31,0,0.1897,0.7317,0.0
LOAN000775,2023-07-31,60,0.0371,0.6201,30.0
LOAN000941,2023-07-31,0,0.2521,0.6337,60.0
LOAN000705,2023-07-31,0,0.1381,0.4858,0.0
LOAN000589,2023-07-31,0,0.1361,0.8924,0.0
LOAN000923,2023-07-31,30,0.1353,0.4762,0.0
LOAN000198,2023-07-31,30,0.1046,0.2715,0.0
LOAN000737,2023-07-31,0,0.1466,0.2671,
LOAN000877,2023-07-31,0,0.279,0.6767,0.0
LOAN000464,2023-07-31,60,0.2291,0.7008,0.0
LOAN000832,2023-07-31,0,0.0929,0.2594,0.0
LOAN000816,2023-07-31,0,0.0854,0.3366,30.0
LOAN000219,2023-07-31,0,0.2785,0.3623,
LOAN000862,2023-07-31,30,0.221,0.2237,0.0
LOAN000034,2023-07-31,30,0.2865,0.7207,60.0
LOAN000230,2023-07-31,0,0.2178,0.5306,30.0
LOAN000697,2023-07-31,30,0.2677,0.8292,0.0
LOAN000734,2023-07-31,0,0.0855,0.4057,0.0
LOAN000577,2023-07-31,0,0.1831,0.3571,90.0
LOAN000735,2023-07-31,0,0.0326,0.4654,0.0
LOAN000915,2023-07-31,30,0.2151,0.7356,0.0
LOAN000197,2023-07-31,0,0.2214,0.6334,0.0
LOAN000986,2023-07-31,0,0.0964,0.5385,0.0
LOAN000964,2023-07-31,30,0.0855,0.3263,0.0
LOAN000430,2023-07-31,0,0.013,0.3514,0.0
LOAN000269,2023-07-31,0,0.109,0.4105,30.0
LOAN000195,2023-07-31,0,0.173,0.7931,60.0
LOAN000425,2023-07-31,30,0.0373,0.4462,0.0
LOAN000708,2023-07-31,0,0.2903,0.6105,30.0
LOAN000774,2023-07-31,60,0.2116,0.7421,
LOAN000539,2023-07-31,30,0.066,0.8571,90.0
LOAN000456,2023-07-31,0,0.1808,0.59,0.0
LOAN000481,2023-07-31,30,0.1632,0.605,0.0
LOAN000305,2023-07-31,0,0.0589,0.2747,60.0
LOAN000905,2023-08-31,0,0.299,0.3039,0.0
LOAN000317,2023-08-31,30,0.1581,0.8942,0.0
LOAN000722,2023-08-31,0,0.2879,0.3988,0.0
LOAN000619,2023-08-31,0,0.1172,0.5354,0.0
LOAN000984,2023-08-31,0,0.1531,0.2977,
LOAN000686,2023-08-31,0,0.1348,0.3023,30.0
LOAN000454,2023-08-31,0,0.2761,0.5092,0.0
LOAN000429,2023-08-31,0,0.0561,0.6542,0.0
LOAN000025,2023-08-31,60,0.1569,0.5796,0.0
LOAN000205,2023-08-31,0,0.2913,0.3367,0.0
LOAN000275,2023-08-31,30,0.2695,0.7361,0.0
LOAN000296,2023-08-31,0,0.1161,0.8064,90.0
LOAN000550,2023-08-31,0,0.2368,0.3892,60.0
LOAN000547,2023-08-31,30,0.0447,0.2312,0.0
LOAN000108,2023-08-31,30,0.2406,0.3525,0.0
LOAN000814,2023-08-31,0,0.2524,0.2694,60.0
LOAN000031,2023-08-31,0,0.0696,0.3906,0.0
LOAN000300,2023-08-31,0,0.2525,0.5965,60.0
LOAN000995,2023-08-31,30,0.1848,0.2456,
LOAN000118,2023-08-31,60,0.2572,0.2775,0.0
LOAN000465,2023-08-31,0,0.2922,0.8581,0.0
LOAN000985,2023-08-31,0,0.0468,0.3152,0.0
LOAN000832,2023-08-31,0,0.0304,0.7983,0.0
LOAN000036,2023-08-31,0,0.2961,0.7634,0.0
LOAN000978,2023-08-31,0,0.013,0.7076,0.0
LOAN000478,2023-08-31,60,0.2378,0.5955,0.0
LOAN000981,2023-08-31,60,0.0726,0.7406,30.0
LOAN000150,2023-08-31,0,0.2497,0.7872,30.0
LOAN000135,2023-08-31,0,0.0316,0.7509,
LOAN000414,2023-08-31,30,0.1788,0.8134,0.0
LOAN000449,2023-08-31,60,0.0102,0.4569,0.0
LOAN000479,2023-08-31,0,0.0253,0.5987,0.0
LOAN000443,2023-08-31,30,0.0287,0.4147,0.0
LOAN000367,2023-08-31,0,0.1513,0.7952,0.0
LOAN000289,2023-08-31,30,0.0473,0.2051,
LOAN000773,2023-08-31,0,0.1507,0.4096,30.0
LOAN000759,2023-08-31,0,0.0904,0.2243,60.0
LOAN000937,2023-08-31,30,0.0422,0.2068,30.0
LOAN000753,2023-08-31,0,0.1134,0.7937,30.0
LOAN000107,2023-08-31,60,0.1119,0.7067,0.0
LOAN000169,2023-08-31,0,0.0426,0.2672,30.0
LOAN000569,2023-08-31,0,0.1317,0.8321,0.0
LOAN000709,2023-08-31,30,0.2634,0.812,30.0
LOAN000731,2023-08-31,0,0.292,0.6458,0.0
LOAN000831,2023-08-31,0,0.2888,0.6584,90.0
LOAN000072,2023-08-31,0,0.2944,0.5326,90.0
LOAN000137,2023-08-31,0,0.1304,0.5623,0.0
LOAN000975,2023-08-31,0,0.2023,0.5033,30.0
LOAN000536,2023-08-31,60,0.2146,0.8234,
LOAN000855,2023-08-31,0,0.0937,0.8971,30.0
LOAN000714,2023-08-31,30,0.17,0.4492,0.0
LOAN000497,2023-08-31,0,0.0609,0.4663,0.0
LOAN000104,2023-08-31,0,0.2283,0.7377,90.0
LOAN000964,2023-08-31,0,0.0479,0.3353,30.0
LOAN000301,2023-08-31,0,0.2037,0.748,0.0
LOAN000678,2023-08-31,0,0.0654,0.3423,0.0
LOAN000577,2023-08-31,0,0.2481,0.4967,0.0
LOAN000870,2023-08-31,0,0.1925,0.2347,0.0
LOAN000556,2023-08-31,0,0.0252,0.6357,0.0
LOAN000167,2023-08-31,0,0.0593,0.6903,0.0
LOAN000934,2023-08-31,0,0.2878,0.5162,0.0
LOAN000805,2023-08-31,0,0.2366,0.3815,0.0
LOAN000084,2023-08-31,0,0.2804,0.8615,0.0
LOAN000855,2023-08-31,0,0.1917,0.7248,0.0
LOAN000016,2023-08-31,30,0.1043,0.4312,0.0
LOAN000631,2023-08-31,0,0.0252,0.314,0.0
LOAN000331,2023-08-31,90,0.0945,0.3023,0.0
LOAN000678,2023-08-31,0,0.2091,0.2709,0.0
LOAN000001,2023-08-31,0,0.0662,0.7308,0.0
LOAN000678,2023-08-31,0,0.2092,0.5357,0.0
LOAN000483,2023-08-31,0,0.094,0.595,30.0
LOAN000845,2023-08-31,0,0.1539,0.697,0.0
LOAN000669,2023-08-31,0,0.0373,0.2422,0.0
LOAN000758,2023-08-31,0,0.1504,0.6673,0.0
LOAN000777,2023-08-31,0,0.0321,0.7326,
LOAN000362,2023-08-31,0,0.2664,0.4215,0.0
LOAN000830,2023-08-31,0,0.2817,0.8358,30.0
LOAN000987,2023-08-31,0,0.278,0.7738,90.0
LOAN000237,2023-08-31,0,0.0298,0.5854,0.0
LOAN000162,2023-08-31,30,0.0764,0.4664,
LOAN000188,2023-08-31,60,0.2368,0.6957,0.0
LOAN000950,2023-08-31,0,0.1317,0.584,
LOAN000400,2023-08-31,0,0.0614,0.4836,0.0
LOAN000311,2023-08-31,0,0.0257,0.8341,60.0
LOAN000979,2023-08-31,0,0.2471,0.7104,0.0
LOAN000289,2023-08-31,0,0.1725,0.667,30.0
LOAN000315,2023-08-31,30,0.0372,0.3125,60.0
LOAN000691,2023-08-31,0,0.1176,0.7165,0.0
LOAN000344,2023-08-31,0,0.0771,0.6125,0.0
LOAN000997,2023-08-31,0,0.168,0.5601,0.0
LOAN000762,2023-08-31,0,0.2846,0.6229,60.0
LOAN000156,2023-08-31,30,0.12,0.6847,0.0
LOAN000812,2023-08-31,60,0.0588,0.8612,0.0
LOAN000218,2023-08-31,30,0.0496,0.4517,0.0
LOAN000368,2023-08-31,0,0.2878,0.564,60.0
LOAN000745,2023-08-31,30,0.2832,0.3165,0.0
LOAN000363,2023-08-31,0,0.1754,0.3162,0.0
LOAN000321,2023-08-31,0,0.1611,0.6064,0.0
LOAN000118,2023-08-31,0,0.0445,0.6597,60.0
LOAN000652,2023-08-31,60,0.1067,0.3626,0.0
LOAN000650,2023-08-31,0,0.1257,0.311,60.0
LOAN000059,2023-08-31,30,0.2089,0.3608,0.0
LOAN000075,2023-08-31,0,0.2501,0.45,0.0
LOAN000868,2023-08-31,0,0.2465,0.792,0.0
LOAN000104,2023-08-31,0,0.2211,0.8936,0.0
LOAN000755,2023-08-31,0,0.2488,0.7588,0.0
LOAN000127,2023-08-31,0,0.1299,0.6865,0.0
LOAN000449,2023-08-31,0,0.0795,0.42,60.0
LOAN000512,2023-08-31,0,0.2301,0.5288,0.0
LOAN000492,2023-08-31,0,0.2912,0.8339,0.0
LOAN000592,2023-08-31,30,0.2472,0.564,0.0
LOAN000333,2023-08-31,0,0.0901,0.3128,30.0
LOAN000421,2023-08-31,30,0.1359,0.5007,0.0
LOAN000583,2023-08-31,0,0.1676,0.6406,0.0
LOAN000633,2023-08-31,0,0.1107,0.5426,
LOAN000189,2023-08-31,0,0.0573,0.8186,90.0
LOAN000103,2023-08-31,0,0.209,0.6848,0.0
LOAN000002,2023-08-31,0,0.1733,0.6476,0.0
LOAN000061,2023-08-31,0,0.0102,0.2633,30.0
LOAN000719,2023-08-31,60,0.1038,0.6742,
LOAN000240,2023-08-31,0,0.0187,0.3258,0.0
LOAN000760,2023-08-31,0,0.0576,0.4872,0.0
LOAN000460,2023-08-31,0,0.2959,0.4829,0.0
LOAN000115,2023-08-31,30,0.1305,0.528,0.0
LOAN000762,2023-08-31,0,0.2872,0.6728,0.0
LOAN000238,2023-08-31,0,0.0514,0.4228,0.0
LOAN000458,2023-08-31,0,0.0113,0.7816,30.0
LOAN000372,2023-08-31,60,0.1788,0.3943,
LOAN000401,2023-08-31,30,0.0827,0.6907,0.0
LOAN000036,2023-08-31,0,0.2525,0.6789,0.0
LOAN000968,2023-08-31,0,0.242,0.4318,0.0
LOAN000816,2023-08-31,0,0.0725,0.8452,0.0
LOAN000893,2023-08-31,30,0.021,0.7728,60.0
LOAN000264,2023-08-31,0,0.0929,0.4578,0.0
LOAN000437,2023-08-31,0,0.1214,0.5775,
LOAN000064,2023-08-31,0,0.2579,0.5798,60.0
LOAN000187,2023-08-31,0,0.1852,0.2604,0.0
LOAN000847,2023-08-31,0,0.2935,0.5712,60.0
LOAN000407,2023-08-31,0,0.2835,0.7205,0.0
LOAN000892,2023-08-31,0,0.0329,0.3186,0.0
LOAN000364,2023-08-31,0,0.0363,0.566,60.0
LOAN000150,2023-08-31,0,0.1532,0.6509,0.0
LOAN000683,2023-08-31,0,0.1578,0.6908,60.0
LOAN000391,2023-08-31,30,0.2523,0.5746,30.0
LOAN000591,2023-08-31,0,0.1011,0.4125,0.0
LOAN000484,2023-08-31,60,0.2456,0.5493,0.0
LOAN000972,2023-08-31,30,0.0172,0.5026,0.0
LOAN000510,2023-08-31,0,0.284,0.6296,0.0
LOAN000689,2023-08-31,30,0.2915,0.2755,0.0
LOAN000016,2023-08-31,0,0.2476,0.7908,30.0
LOAN000447,2023-08-31,0,0.2035,0.8243,30.0
LOAN000592,2023-08-31,60,0.0847,0.6049,30.0
LOAN000621,2023-08-31,0,0.2905,0.3743,0.0
LOAN000647,2023-08-31,60,0.1124,0.4926,0.0
LOAN000268,2023-08-31,0,0.1105,0.3324,0.0
LOAN000618,2023-08-31,60,0.1138,0.3821,
LOAN000655,2023-08-31,0,0.1673,0.4072,0.0
LOAN000948,2023-08-31,90,0.0911,0.5614,0.0
LOAN000738,2023-08-31,0,0.133,0.7993,0.0
LOAN000355,2023-08-31,0,0.224,0.8704,0.0
LOAN000692,2023-08-31,60,0.2987,0.7317,0.0
LOAN000871,2023-08-31,0,0.0181,0.5237,0.0
LOAN000410,2023-08-31,0,0.1902,0.7798,0.0
LOAN000715,2023-08-31,30,0.2973,0.7522,0.0
LOAN000363,2023-08-31,0,0.2964,0.6001,0.0
LOAN000473,2023-08-31,0,0.1368,0.2783,0.0
LOAN000084,2023-08-31,30,0.2365,0.268,0.0
LOAN000492,2023-08-31,0,0.1736,0.2418,0.0
LOAN000489,2023-08-31,0,0.2461,0.4384,0.0
LOAN000468,2023-08-31,0,0.0967,0.7301,0.0
LOAN000526,2023-08-31,0,0.0117,0.8607,0.0
LOAN000334,2023-08-31,60,0.0215,0.8724,0.0
LOAN000128,2023-08-31,0,0.2576,0.3083,0.0
LOAN000130,2023-08-31,0,0.0786,0.825,0.0
LOAN000443,2023-08-31,0,0.1351,0.7924,30.0
LOAN000813,2023-08-31,0,0.0609,0.2357,0.0
LOAN000346,2023-08-31,0,0.2323,0.2337,0.0
LOAN000356,2023-08-31,0,0.1496,0.7184,0.0
LOAN000999,2023-08-31,0,0.2223,0.2162,0.0
LOAN000118,2023-08-31,0,0.2525,0.2245,0.0
LOAN000083,2023-08-31,0,0.23,0.3995,90.0
LOAN000508,2023-08-31,90,0.1485,0.4163,0.0
LOAN000055,2023-08-31,0,0.1308,0.3299,0.0
LOAN000796,2023-08-31,0,0.2862,0.658,0.0
LOAN000170,2023-08-31,0,0.1954,0.8089,0.0
LOAN000041,2023-08-31,0,0.2453,0.8741,0.0
LOAN000153,2023-08-31,30,0.0137,0.4415,0.0
LOAN000049,2023-08-31,0,0.24,0.7311,0.0
LOAN000102,2023-08-31,60,0.149,0.7327,
LOAN000890,2023-08-31,0,0.2195,0.3964,0.0
LOAN000387,2023-08-31,0,0.2239,0.3888,30.0
LOAN000132,2023-08-31,0,0.112,0.5487,0.0
LOAN000831,2023-08-31,0,0.1936,0.7166,0.0
LOAN000298,2023-08-31,0,0.1337,0.3733,0.0
LOAN000920,2023-08-31,0,0.2679,0.7755,0.0
LOAN000299,2023-08-31,0,0.1901,0.8442,30.0
LOAN000234,2023-08-31,60,0.0886,0.8322,0.0
LOAN000691,2023-08-31,0,0.2729,0.4409,0.0
LOAN000497,2023-08-31,0,0.0249,0.3843,0.0
LOAN000946,2023-08-31,0,0.1945,0.4409,0.0
LOAN000860,2023-08-31,0,0.2112,0.781,0.0
LOAN000808,2023-08-31,60,0.0879,0.6587,0.0
LOAN000776,2023-08-31,30,0.2626,0.7779,0.0
LOAN000005,2023-08-31,0,0.17,0.4432,0.0
LOAN000672,2023-08-31,0,0.2026,0.3909,90.0
LOAN000557,2023-08-31,0,0.0543,0.7393,0.0
LOAN000502,2023-08-31,0,0.12,0.5739,0.0
LOAN000342,2023-08-31,0,0.0826,0.4688,30.0
LOAN000716,2023-08-31,0,0.1531,0.5767,0.0
LOAN000186,2023-08-31,0,0.2198,0.4028,0.0
LOAN000800,2023-08-31,0,0.2158,0.8355,0.0
LOAN000853,2023-08-31,0,0.033,0.8325,0.0
LOAN000283,2023-08-31,30,0.2859,0.6132,0.0
LOAN000079,2023-08-31,0,0.0758,0.6937,0.0
LOAN000636,2023-08-31,90,0.1396,0.4059,0.0
LOAN000172,2023-08-31,0,0.2113,0.29,60.0
LOAN000256,2023-08-31,0,0.1333,0.4956,30.0
LOAN000510,2023-08-31,90,0.1807,0.3243,0.0
LOAN000450,2023-08-31,0,0.2176,0.6769,0.0
LOAN000727,2023-08-31,0,0.1856,0.3938,0.0
LOAN000133,2023-08-31,30,0.2047,0.365,60.0
LOAN000634,2023-08-31,0,0.0523,0.7759,0.0
LOAN000970,2023-08-31,0,0.0877,0.6639,0.0
LOAN000948,2023-08-31,30,0.2388,0.6721,90.0
LOAN000792,2023-08-31,0,0.0333,0.5179,0.0
LOAN000053,2023-08-31,0,0.232,0.8594,0.0
LOAN000581,2023-08-31,30,0.2016,0.4508,0.0
LOAN000887,2023-08-31,0,0.1559,0.4963,
LOAN000126,2023-08-31,0,0.1076,0.8878,0.0
LOAN000921,2023-08-31,0,0.1118,0.5705,0.0
LOAN000220,2023-08-31,0,0.1316,0.306,0.0
LOAN000777,2023-08-31,0,0.0158,0.3376,0.0
LOAN000419,2023-08-31,0,0.2648,0.3887,0.0
LOAN000499,2023-08-31,0,0.0646,0.6017,90.0
LOAN000947,2023-08-31,0,0.0337,0.3007,0.0
LOAN000864,2023-08-31,0,0.1679,0.5759,0.0
LOAN000073,2023-08-31,0,0.0251,0.2219,0.0
LOAN000240,2023-08-31,0,0.2251,0.3695,0.0
LOAN000490,2023-08-31,0,0.2771,0.4655,30.0
LOAN000835,2023-08-31,0,0.0152,0.775,0.0
LOAN000884,2023-08-31,0,0.2143,0.2226,
LOAN000851,2023-08-31,0,0.2733,0.6814,30.0
LOAN000433,2023-08-31,60,0.0384,0.4304,90.0
LOAN000390,2023-08-31,60,0.0185,0.6848,30.0
LOAN000862,2023-08-31,0,0.043,0.8382,30.0
LOAN000505,2023-08-31,0,0.0918,0.3481,0.0
LOAN000487,2023-08-31,0,0.2645,0.6453,60.0
LOAN000807,2023-08-31,90,0.1872,0.4164,30.0
LOAN000968,2023-08-31,0,0.138,0.6163,0.0
LOAN000225,2023-08-31,60,0.1401,0.3446,0.0
LOAN000138,2023-08-31,0,0.1825,0.361,90.0
LOAN000253,2023-08-31,0,0.0952,0.4228,0.0
LOAN000161,2023-08-31,0,0.1077,0.5088,0.0
LOAN000428,2023-08-31,30,0.1356,0.2464,0.0
LOAN000430,2023-08-31,0,0.2984,0.7583,0.0
LOAN000924,2023-08-31,0,0.1784,0.4419,30.0
LOAN000556,2023-08-31,60,0.0355,0.6089,0.0
LOAN000579,2023-08-31,0,0.2735,0.6598,0.0
LOAN000630,2023-08-31,0,0.2182,0.8233,0.0
LOAN000695,2023-08-31,0,0.0176,0.2512,30.0
LOAN000587,2023-08-31,0,0.1447,0.7097,0.0
LOAN000790,2023-08-31,0,0.2791,0.3303,0.0
LOAN000548,2023-08-31,0,0.2781,0.4018,0.0
LOAN000835,2023-08-31,0,0.1018,0.472,0.0
LOAN000806,2023-08-31,0,0.1569,0.7475,0.0
LOAN000476,2023-08-31,30,0.014,0.7151,0.0
LOAN000316,2023-08-31,0,0.1939,0.3736,60.0
LOAN000139,2023-08-31,0,0.0933,0.333,30.0
LOAN000016,2023-08-31,0,0.1456,0.8265,0.0
LOAN000724,2023-08-31,0,0.1769,0.5031,
LOAN000528,2023-08-31,0,0.299,0.6201,60.0
LOAN000250,2023-08-31,0,0.2744,0.2356,0.0
LOAN000395,2023-08-31,60,0.2195,0.8482,0.0
LOAN000177,2023-08-31,0,0.0135,0.2872,90.0
LOAN000247,2023-08-31,90,0.1374,0.3302,30.0
LOAN000087,2023-08-31,0,0.0699,0.4041,0.0
LOAN000071,2023-08-31,0,0.2741,0.2061,0.0
LOAN000219,2023-08-31,0,0.2722,0.4266,0.0
LOAN000441,2023-08-31,0,0.0266,0.4385,0.0
LOAN000162,2023-08-31,30,0.1755,0.3974,30.0
LOAN000446,2023-08-31,60,0.1828,0.8439,0.0
LOAN000834,2023-08-31,60,0.1647,0.8716,0.0
LOAN000181,2023-08-31,0,0.2544,0.2511,
LOAN000156,2023-08-31,0,0.1378,0.388,30.0
LOAN000086,2023-08-31,0,0.269,0.6149,60.0
LOAN000211,2023-08-31,0,0.1068,0.4435,0.0
LOAN000473,2023-08-31,30,0.1788,0.4037,0.0
LOAN000536,2023-08-31,0,0.2712,0.2032,60.0
LOAN000742,2023-08-31,0,0.0433,0.6367,0.0
LOAN000404,2023-08-31,0,0.0897,0.7096,30.0
LOAN000087,2023-08-31,30,0.1788,0.2475,0.0
LOAN000033,2023-08-31,0,0.2968,0.4465,0.0
LOAN000266,2023-08-31,0,0.1672,0.5248,0.0
LOAN000632,2023-08-31,0,0.148,0.6871,0.0
LOAN000384,2023-08-31,30,0.2409,0.4624,30.0
LOAN000746,2023-08-31,0,0.24,0.6194,
LOAN000180,2023-08-31,0,0.0696,0.2727,0.0
LOAN000287,2023-08-31,0,0.2055,0.6602,30.0
LOAN000074,2023-08-31,90,0.2629,0.2563,0.0
LOAN000681,2023-08-31,0,0.2685,0.4335,60.0
LOAN000751,2023-08-31,0,0.0925,0.592,0.0
LOAN000551,2023-08-31,90,0.296,0.31,60.0
LOAN000826,2023-08-31,0,0.2266,0.2104,0.0
LOAN000218,2023-08-31,0,0.1621,0.7662,30.0
LOAN000180,2023-08-31,0,0.0466,0.4841,0.0
LOAN000441,2023-08-31,0,0.2455,0.3937,0.0
LOAN000005,2023-08-31,30,0.0912,0.3797,0.0
LOAN000661,2023-08-31,30,0.2205,0.8866,0.0
LOAN000251,2023-08-31,0,0.1153,0.5554,0.0
LOAN000289,2023-08-31,90,0.1578,0.6246,0.0
LOAN000202,2023-08-31,90,0.228,0.4162,60.0
LOAN000701,2023-08-31,30,0.1883,0.5138,0.0
LOAN000283,2023-08-31,0,0.0688,0.2034,30.0
LOAN000911,2023-08-31,0,0.2032,0.7034,0.0
LOAN000560,2023-08-31,0,0.0236,0.869,
LOAN000524,2023-08-31,0,0.2429,0.2676,0.0
LOAN000239,2023-08-31,60,0.244,0.7422,
LOAN000599,2023-08-31,0,0.0874,0.269,0.0
LOAN000362,2023-08-31,0,0.1687,0.8912,0.0
LOAN000398,2023-08-31,60,0.0312,0.4921,30.0
LOAN000223,2023-08-31,0,0.1629,0.8217,0.0
LOAN000819,2023-08-31,0,0.1328,0.3927,30.0
LOAN000736,2023-08-31,0,0.1581,0.851,0.0
LOAN000280,2023-08-31,0,0.0982,0.6562,0.0
LOAN000694,2023-08-31,30,0.0681,0.878,30.0
LOAN000730,2023-08-31,0,0.1654,0.6512,0.0
LOAN000374,2023-08-31,60,0.0845,0.3716,60.0
LOAN000257,2023-08-31,30,0.2397,0.3056,0.0
LOAN000440,2023-08-31,90,0.2316,0.2216,0.0
LOAN000287,2023-08-31,60,0.0346,0.6471,0.0
LOAN000125,2023-08-31,0,0.1062,0.3451,60.0
LOAN000975,2023-08-31,0,0.2742,0.3,0.0
LOAN000555,2023-08-31,0,0.2963,0.6049,30.0
LOAN000279,2023-08-31,30,0.108,0.214,0.0
LOAN000580,2023-08-31,0,0.2347,0.5331,60.0
LOAN000986,2023-08-31,0,0.1814,0.2944,0.0
LOAN000361,2023-08-31,0,0.211,0.8806,0.0
LOAN000328,2023-08-31,30,0.2366,0.2708,90.0
LOAN000883,2023-08-31,0,0.1332,0.5962,0.0
LOAN000326,2023-08-31,0,0.1223,0.5806,0.0
